Date,Identifiant,Genre,Annee_diplome,Type_formation,Filiere,Situation_actuelle,Nature_contrat,Region,Pays,Pays_etranger,Anciennete,Secteur,Nom_entreprise,Taille_entreprise,Departement,Intitule_poste,Secteur_activite,Salaire_annuel_brut,Salaire_annuel_brut_primes,Responsabilite_hierarchique,Responsabilite_budget,Responsabilite_equipe,Responsabilite_projet,Satisfaction_relations,Satisfaction_salaire,Satisfaction_autonomie,Satisfaction_localisation,Satisfaction_globale
2023-02-07 14:15:16,1906661711542560.0,Homme,2022,Initiale,MI,Activite,CDI,ile-de-France,France,,4.0,Prive,WaveStone ,5000_,Etudes - Conseil et expertise (autre qu'informatique),Analyste ,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",39000.0,39000.0,,,,,5.0,5.0,5.0,5.0,4.0
2023-02-07 13:13:43,1776106867791450.0,Homme,2021,Initiale,MI,Activite,CDI,Bourgogne-Franche-Comte,France,,14.0,Prive,SAS MILLENNIUM,50_249,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur d'etudes,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",36500.0,38000.0,,,,,5.0,3.0,4.0,2.0,3.0
2023-02-07 12:10:05,1868367438963630.0,Homme,2022,Apprentissage,MSI,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Sud etudes et equipement,10_19,Genie civil,Ingenieur d'etudes,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,,,,,,,3.0,2.0,3.0,4.0,3.0
2023-02-07 11:32:17,1789471732111400.0,Homme,2020,Apprentissage,MSI,Activite,CDI,Auvergne-Rhone-Alpes,France,,,Prive,SAS,250_4999,Assistance technique, Ingenieur consultant mecanique et structures industrielles,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",36000.0,36000.0,,,,,5.0,4.0,4.0,4.0,4.0
2023-02-07 10:33:13,1775257671043310.0,Homme,2022,Initiale,MEA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Elsys design ,250_4999,Informatique industrielle et technique ,,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",33600.0,33600.0,NON,NON,NON,OUI,4.0,2.0,3.0,3.0,3.0
2023-02-07 10:10:51,1889467657059480.0,Femme,2022,Initiale,MEA,Activite,CDI,,Etranger,Belgique,5.0,Prive,SA,10_19,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Responsable production materielle et developpements de type capteurs,Sante humaine et action sociale,44800.0,48600.0,,,,,5.0,5.0,4.0,3.0,5.0
2023-02-07 09:36:39,1810646140814190.0,Homme,2022,Initiale,MEA,Activite,CDI,Occitanie,France,,5.0,Prive,ELA Innovation,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur electronique ,"Autres Activites specialisees, scientifiques et techniques",34000.0,35000.0,,,,,4.0,3.0,4.0,5.0,4.0
2023-02-07 09:02:40,1768183769929160.0,Homme,2020,Apprentissage,SE,These,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 05:45:37,1882332498474700.0,Homme,2020,Apprentissage,MSI,Activite,Contrat local,,Etranger,Chine,16.0,Prive,.,50_249,"Methodes, controle de production, maintenance",Ingenieur soudage et qualite ,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,52500.0,52500.0,,,,,,,,,4.0
2023-02-06 22:14:22,1767190268463680.0,Homme,2021,Initiale,MEA,Activite,CDI,Occitanie,France,,5.0,Prive,THALES,5000_,Securite Numerique,,Activites informatiques et services d'information (TIC services),42000.0,42000.0,,,,,5.0,4.0,5.0,5.0,5.0
2023-02-06 20:37:16,1768549611509780.0,Homme,2022,Apprentissage,MSI,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 20:15:55,1776695446040510.0,Homme,2022,Initiale,MEA,Activite,CDI,Occitanie,France,,4.0,Prive,Continental ,5000_,Etudes et developpement en systemes d'information ,Software developper ,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,37000.0,37000.0,,,,,5.0,2.0,4.0,5.0,4.0
2023-02-06 20:06:56,1789139176243790.0,Homme,2020,Apprentissage,SE,Activite,CDI,Occitanie,France,,25.0,Prive,Societe par action simplifiee,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur referent technique hardware,Recherche-developpement scientifique,40000.0,45000.0,,,,,5.0,4.0,5.0,5.0,4.0
2023-02-06 19:53:21,1788410731268180.0,Homme,2022,Apprentissage,SE,Activite,CDI,Auvergne-Rhone-Alpes,France,,4.0,Prive,"Ingenierie, etude technique ",250_4999,Assistance technique,Ingenieur d'etudes junior ,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",34800.0,34800.0,,,,,5.0,3.0,4.0,5.0,5.0
2023-02-06 18:18:03,1782714865636150.0,Homme,2021,Apprentissage,EGC,Activite,CDI,Occitanie,France,,16.0,Prive,sas,250_4999,Travaux charge d'affaires,Ingenieur execution / Affaires,"Production et distribution d'eau assainissement, gestion des dechets et depollution",39312.0,43570.0,,,,,5.0,4.0,5.0,5.0,5.0
2023-02-06 18:12:29,1789134608475590.0,Homme,2021,Initiale,MI,Activite,CDI,Pays de la Loire,France,,10.0,Prive,Orinox,50_249,Informatique industrielle et technique ,Administrateur,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",35000.0,35000.0,,,,,4.0,4.0,2.0,5.0,3.0
2023-02-06 17:27:43,1868316575186820.0,Homme,2022,Apprentissage,EGC,Sans Activite volontairement,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 16:44:57,1793786767761630.0,Homme,2020,Initiale,MI,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,26.0,Prive,Alierys,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",chef de projet tuyauterie,"Industrie automobile, aeronautique, navale, ferroviaire",33000.0,33000.0,,,,,5.0,1.0,5.0,3.0,2.0
2023-02-06 16:22:26,1789030792926960.0,Homme,2021,Professionalisation,MEA,Activite,CDI,Occitanie,France,,18.0,Prive,jsp,10_19,Etudes et developpement en systemes d'information ,,"Arts, spectacles et Activites recreatives",38000.0,38000.0,,,,,,,,,
2023-02-06 16:06:32,1783551670984510.0,Homme,2020,Initiale,MI,Volontariat,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 16:06:29,1783174162122380.0,Femme,2022,Initiale,MEA,Activite,CDI,Auvergne-Rhone-Alpes,France,,3.0,Public,IT Link,50_249,"Methodes, controle de production, maintenance",Ingenieur d'etudes,"Industrie automobile, aeronautique, navale, ferroviaire",35000.0,35000.0,,,,,4.0,3.0,4.0,4.0,3.0
2023-02-06 15:38:33,1876394537750010.0,Homme,2021,Initiale,MEA,Activite,CDI,Auvergne-Rhone-Alpes,France,,13.0,Prive,Atos,5000_,Informatique industrielle et technique ,Ingenieur de Developement ,Industrie des technologies de l'Information et de la Communication (TIC),38000.0,38000.0,,,,,,,,,
2023-02-06 15:04:52,1789139006721990.0,Homme,2020,Initiale,MI,These,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:41:20,1867472457248930.0,Homme,2021,Professionalisation,MI,Activite,CDI,Occitanie,France,,19.0,Prive,Orano (ex-AREVA),5000_,Bureau d'etudes,Ingenieur etudes demantelement nulceaire,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",,,,,,,4.0,3.0,2.0,5.0,3.0
2023-02-06 13:44:07,1982874439967810.0,Homme,2021,Apprentissage,SE,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,16.0,Prive,Safran Engineering Services,250_4999,"Qualite, hygiene, securite, environnement, normalisation, certification",Ingenieur systeme et qualification environnementale,"Industrie automobile, aeronautique, navale, ferroviaire",32500.0,35000.0,,,,,5.0,2.0,4.0,5.0,4.0
2023-02-06 13:43:32,1888459797367970.0,Homme,2022,Apprentissage,SE,Activite,CDI,Occitanie,France,,5.0,Prive,GRID SOLUTIONS SAS,50_249,Informatique industrielle et technique ,Ingenieur Systemes,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",39000.0,39000.0,,,,,5.0,4.0,5.0,5.0,4.0
2023-02-06 13:21:53,1782520328946360.0,Homme,2022,Apprentissage,SE,Activite,CDI,Auvergne-Rhone-Alpes,France,,3.0,Prive,Piman consultants,250_4999,"Administration, gestion, finance, comptabilite ",Projet Manager ,"Activites juridiques, comptables, de gestion, d'architecture, d'ingenierie, de controle et d'analyses techniques",41000.0,44000.0,,,,,5.0,4.0,5.0,4.0,5.0
2023-02-06 12:53:57,1775713768096590.0,Homme,2022,Apprentissage,MSI,Activite,CDI,Auvergne-Rhone-Alpes,France,,3.0,Prive,Sas,250_4999,Assistance technique,Charge d'affaire mecanique ,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",32500.0,32500.0,,,,,4.0,4.0,4.0,5.0,5.0
2023-02-06 12:44:39,1793840346963580.0,Homme,2022,Initiale,MEA,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 12:39:47,1867188673642090.0,Femme,2022,Professionalisation,MEA,Activite,CDI,Occitanie,France,,2.0,Prive,Mediane Ingenierie,20_49,Etudes et developpement en systemes d'information ,Ingenieure Electronique ,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",32000.0,32000.0,,,,,3.0,2.0,4.0,3.0,3.0
2023-02-06 12:38:01,1789086611105750.0,Femme,2021,Initiale,MI,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,0.0,Prive,Assystem,50_249,Etudes - Conseil et expertise (autre qu'informatique),,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",,,,,,,,,,,
2023-02-06 11:38:51,1883235661705890.0,Femme,2022,Apprentissage,SE,Activite,CDI,Occitanie,France,,3.0,Prive,PME,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieure Hardware,Industrie des technologies de l'Information et de la Communication (TIC),32028.0,32028.0,,,,,2.0,3.0,4.0,4.0,2.0
2023-02-06 11:37:42,1857534014892390.0,Femme,2020,Professionalisation,MI,Activite,CDI,Nouvelle-Aquitaine,France,,17.0,Prive,IMPLANET,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Chef de Projet RetD / industrialisation,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,39000.0,42000.0,,,,,5.0,4.0,5.0,3.0,4.0
2023-02-06 11:30:37,1776091883997910.0,Femme,2022,Apprentissage,SE,Activite,CDI,Occitanie,France,,4.0,Prive,Lgmi,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieure electronique et Fgpa,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",34000.0,34000.0,,,,,5.0,3.0,3.0,3.0,4.0
2023-02-06 11:27:36,1875976736425980.0,Homme,2021,Professionalisation,MI,Activite,CDI,Nouvelle-Aquitaine,France,,16.0,Public,SNCF Reseau,5000_,Maitrise d'ouvrage ,Ingenieur Maintenance et Travaux Genie Civil,"Industrie automobile, aeronautique, navale, ferroviaire",38000.0,40000.0,,,,,5.0,4.0,1.0,1.0,3.0
2023-02-06 11:25:32,1789583003245020.0,Homme,2020,Initiale,MI,Activite,CDI,Occitanie,France,,,Prive,Sarl,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur bureau d'etudes mecanique ,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,36000.0,36000.0,,,,,,,,,4.0
2023-02-06 11:22:55,1798491360821410.0,Homme,2022,Initiale,MI,These,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 10:42:58,1768549695730200.0,Homme,2020,Initiale,MEA,Activite,CDI,Occitanie,France,,1.0,Prive,Pool Technologie,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur developpement logiciel embarque,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,34000.0,37000.0,,,,,5.0,3.0,4.0,5.0,5.0
2023-02-06 10:32:51,1783679157044340.0,Homme,2020,Initiale,MEA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,30.0,Prive, Societe par actions simplifiee,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur Systemes Embarques,Sante humaine et action sociale,40000.0,40000.0,,,,,4.0,4.0,4.0,3.0,4.0
2023-02-06 10:31:01,1789582939685460.0,Homme,2022,Initiale,MEA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Avantix,250_4999,Informatique industrielle et technique ,Ingenieur d'Etudes FPGA,"Industrie automobile, aeronautique, navale, ferroviaire",36000.0,36000.0,,,,,5.0,4.0,4.0,4.0,4.0
2023-02-06 10:30:23,1783800223388210.0,Homme,2022,Initiale,MEA,Activite,CDD,Occitanie,France,,8.0,Prive,Koovea,20_49,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur Electronique,"Autres Activites specialisees, scientifiques et techniques",28000.0,28000.0,,,,,5.0,3.0,4.0,5.0,4.0
2023-02-06 10:24:27,1794779368777150.0,Femme,2022,Initiale,MEA,Activite,CDI,Occitanie,France,,4.0,Prive,thales alenia space,250_4999,Production - Exploitation ,ingenieure conception fpga,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,43200.0,43200.0,,,,,5.0,5.0,4.0,2.0,3.0
2023-02-06 10:22:44,1793784815517690.0,Homme,2021,Apprentissage,MSI,Activite,CDD,Pays de la Loire,France,,3.0,Prive,ARO Welding Technologies,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur Soudage,"Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...)",31900.0,36000.0,,,,,5.0,2.0,4.0,2.0,3.0
2023-02-06 10:21:19,1789022851620510.0,Femme,2020,Professionalisation,STE,Activite,CDI,Occitanie,France,,25.0,Prive, Societe par actions simplifiees,_10,Etudes - Conseil et expertise (autre qu'informatique),Ingenieur d'etudes,"Production et distribution d'eau assainissement, gestion des dechets et depollution",30000.0,33000.0,,,,,5.0,3.0,4.0,4.0,4.0
2023-02-06 10:20:33,1782392709213450.0,Homme,2022,Professionalisation,STE,Activite,CDD,Occitanie,France,,5.0,Prive,EPIC,50_249,Pole Ingenierie,Ingenieur charge d'affaires,"Production et distribution d'eau assainissement, gestion des dechets et depollution",30000.0,30000.0,NON,OUI,NON,OUI,5.0,3.0,5.0,4.0,4.0
2023-02-06 10:19:05,1975368346993550.0,Femme,2022,Initiale,MEA,Activite,CDI,Hauts-de-France,France,,4.0,Prive,Acaly,50_249,Commercial(e) (dont ingenieur(e) d'affaire) ,Ingenieur chargee d'affaire robotique ,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",37000.0,37000.0,,,,,5.0,5.0,5.0,4.0,5.0
2023-02-06 10:13:16,1789083315570470.0,Homme,2020,Initiale,MEA,Activite,CDI,Auvergne-Rhone-Alpes,France,,24.0,Prive,STMicroelectronics,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur Microelectronique - conception circuit numerique,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,44298.0,46000.0,,,,,5.0,5.0,4.0,2.0,5.0
2023-02-06 10:10:59,1907106830172250.0,Homme,2020,Initiale,MEA,Activite,CDI,Occitanie,France,,28.0,Prive,SAS,10_19,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",,Sante humaine et action sociale,,,,,,,,,,,
2023-02-06 09:50:52,1776102363137030.0,Femme,2022,Professionalisation,GBA,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Un Air d'Ici,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Assistante RechercheetDeveloppement,Industrie agroalimentaire ,25200.0,25200.0,NON,NON,NON,OUI,4.0,2.0,2.0,5.0,4.0
2023-02-06 09:31:51,1782921283593280.0,Homme,2021,Professionalisation,SE,Activite,CDI,Occitanie,France,,24.0,Public,SA,5000_,Maitrise d'ouvrage ,Chef de projet,"energie (Production et distribution d'electricite, de gaz, de vapeur et d'air conditionne)",44000.0,50000.0,,,,,5.0,5.0,5.0,5.0,5.0
2023-02-06 09:31:07,1789078902214180.0,Homme,2021,Initiale,MEA,These,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 09:29:30,1775417001507990.0,Femme,2020,Initiale,MEA,These,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 09:17:19,1882331845956370.0,Homme,2020,Apprentissage,SE,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,5.0,Prive,Elsys Design,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur d'etude junior en Systeme Embarque,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",34800.0,38515.0,,,,,5.0,4.0,5.0,5.0,5.0
2023-02-06 09:12:23,1888459775059930.0,Homme,2022,Initiale,MEA,Sans Activite volontairement,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 09:11:10,1783101112615370.0,Femme,2020,Initiale,MEA,Activite,CDI,Auvergne-Rhone-Alpes,France,,3.0,Prive,Vision Systems,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur electronique,Transports (Services),40000.0,40000.0,,,,,5.0,4.0,4.0,5.0,4.0
2023-02-06 09:02:10,1794332573510870.0,Homme,2021,Apprentissage,MSI,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,4.0,Prive,Label ING,10_19,Assistance technique,Ingenieur Calcul,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",42000.0,48000.0,NON,NON,NON,OUI,2.0,2.0,3.0,,4.0
2023-02-06 08:52:21,1783483875189310.0,Homme,2020,Apprentissage,MSI,Activite,CDI,Nouvelle-Aquitaine,France,,12.0,Prive,POOL AND PLAY,10_19,chaudronnerie,CHEF DE PROJET,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,48500.0,48500.0,,,,,5.0,5.0,5.0,5.0,5.0
2023-02-06 08:39:42,1783429150777960.0,Homme,2021,Apprentissage,MSI,Activite,CDI,ile-de-France,France,,16.0,Prive,Filtres Equipements,20_49,Bureau D'etudes / charge d'affaires,Ingenieur Bureau d'Etudes,"Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...)",38200.0,38200.0,,,,,4.0,4.0,5.0,2.0,3.0
2023-02-06 08:39:30,1788410782875900.0,Homme,2020,Apprentissage,MSI,Activite,CDI,ile-de-France,France,,22.0,Prive,Framatome,5000_,"Qualite, hygiene, securite, environnement, normalisation, certification",Inspecteur mecano-soude,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,43000.0,51000.0,,,,,5.0,4.0,5.0,3.0,4.0
2023-02-06 08:37:28,1767833242840040.0,Homme,2020,Apprentissage,SE,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,29.0,Prive,Fondasol,250_4999,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Responsable service mesures et approvisionnement ,"Societes de conseil ou d'ingenieurie, bureaux d'etudes independants",36720.0,37500.0,,,,,5.0,3.0,5.0,2.0,4.0
2023-02-06 08:36:27,1789034153473140.0,Homme,2020,Apprentissage,MSI,Activite,CDI,Nouvelle-Aquitaine,France,,12.0,Prive,Pool and Play,10_19,Production - Exploitation ,Ingenieur projet ,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,,,,,,,5.0,4.0,5.0,3.0,5.0
2023-02-06 08:33:56,1793841757720070.0,Homme,2022,Apprentissage,MSI,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 08:33:28,1776167061760460.0,Femme,2020,Apprentissage,SE,Activite,CDI,Provence-Alpes-Cote d'Azur,France,,23.0,Prive,Arcelor Mittal Fos-Sur-Mer,5000_,"Reseaux, intranet, internet, telecommunications ",Administrateur Reseau,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,38600.0,38600.0,,,,,4.0,4.0,4.0,3.0,
2023-02-06 08:33:03,1776166903900530.0,Femme,2021,Initiale,MEA,Activite,CDI,Occitanie,France,,17.0,Prive,AXIANS,50_249,Operationnel/travaux,Ingenieure projets,Industrie des technologies de l'Information et de la Communication (TIC),40000.0,42000.0,,,,,5.0,4.0,5.0,5.0,5.0
2023-02-06 08:30:54,1767833604359260.0,Homme,2022,Apprentissage,MSI,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 08:29:38,1767362598779760.0,Homme,2020,Apprentissage,MSI,Activite,CDI,,France,,,Prive,Sas,20_49,,,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,,,,,,,,,,,
2023-02-06 08:27:46,1868316566984420.0,Homme,2022,Apprentissage,MSI,Etudes,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 08:25:53,1782520458886480.0,Homme,2022,Apprentissage,SE,Activite,CDI,Occitanie,France,,3.0,Prive,sefee,50_249,Etudes et developpement en systemes d'information ,ingenieur bureau d'etudes electronique,"Industrie automobile, aeronautique, navale, ferroviaire",32000.0,32000.0,,,,,3.0,3.0,3.0,1.0,2.0
2023-02-06 07:51:26,1798760182039930.0,Homme,2021,Initiale,MAT,Activite,CDI,Auvergne-Rhone-Alpes,France,,16.0,Prive,Vicat,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur charge d'affaires et d'expertises mineralogiques ,"Autres industries (bois, imprimerie, fabrication, reparation et installation de machines et d'equipements, ...)",35000.0,35000.0,,,,,4.0,4.0,5.0,3.0,4.0
2023-02-06 07:05:46,1789471677886150.0,Homme,2022,Apprentissage,SE,Activite,CDI,Occitanie,France,,4.0,Prive,Sarl,50_249,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Ingenieur systeme embarque ,Metallurgie et fabrication de produits metalliques a l'exception des machines et des equipements,31200.0,31200.0,,,,,5.0,3.0,5.0,5.0,5.0
2023-02-06 02:46:06,1783103537599530.0,Homme,2021,Initiale,MEA,Activite,CDI,ile-de-France,France,,6.0,Prive,Freyja Software,_10,Etudes et developpement en systemes d'information ,Product Owner,Activites informatiques et services d'information (TIC services),41000.0,41000.0,,,,,,,,,
2023-02-06 01:44:45,1866816328067050.0,Homme,2020,Apprentissage,SE,Activite,CDI,,Etranger,Allemagne,3.0,Prive,Bosch ,5000_,"Recherche-developpement, etudes scientifiques et techniques (autre qu'informatique)",Developpeur Bootloader ,"Industrie automobile, aeronautique, navale, ferroviaire",77000.0,82000.0,,,,,5.0,5.0,5.0,3.0,5.0
